Place_Name,Address,City,Rating,Total_Rati,Latitude,Longitude,Type,Descriptio
Bob Dole's Childhood Home,"1035 N Maple St, Russell",Russell,5.00000000000,2,38.89575630000,-98.86080650000,"point_of_interest, establishment",Took a drive by the home. It is private residence so didn?ÇÖt want to linger too long.  Interesting to see how people grew up.
1886 Stage Coach Mile Marker,Ellsworth,Ellsworth,5.00000000000,1,38.74625630000,-98.26256200000,"point_of_interest, establishment","This is a great piece of history that people really don?ÇÖt even consider anymore. If you?ÇÖre in town, definitely worth a short drive to experience road travel & ?Ç£technology?Ç¥ during the 1800?ÇÖs."
Sunflower Coal,"415 27th St, Wilson",Wilson,4.00000000000,3,38.82492430000,-98.47425500000,"point_of_interest, establishment","If you?ÇÖre into decaying symbols of a bygone time, this?ÇÖll be a good stop for you.  My kids and I got a kick out of walking along the railroads, imagining what might have come and gone around the Sunflower Coal buildings. Not to mention, the wide-open"
Replica Statue of Liberty,"Bickerdyke Park, 300 N Lincoln St, Russell",Russell,5.00000000000,1,38.88895870000,-98.86253720000,"point_of_interest, establishment",Great replica of Lady Liberty located on the north end of the park.
Sibley's Camp,"502 W 2nd St, Larned",Larned,3.50000000000,13,38.17573370000,-99.10417520000,"tourist_attraction, point_of_interest, establishment","The building is not maintained, lived right across the street and several times kids would be in the building, hopefully none of them get hurt. The building needs demolished it has been for sale for years and is just being vandalized. Nothing of interest"
Hodgen House Museum Complex,"104 S Main St, Ellsworth",Ellsworth,4.50000000000,29,38.72828310000,-98.23267110000,"museum, tourist_attraction, point_of_interest, establishment","This museum was one complete surprise. I've walked the land around it and discovered all about why Ellsworth was a wicked town. The gun slingers, the cowboys, and even the ladies that kept them entertained. But once I stepped foot in the buildings and al"
The Pioneer Family,"1001 Cedar St, Victoria",Victoria,0.00000000000,0,38.85713320000,-99.15147860000,"point_of_interest, establishment",No description available
Santa Fe Trail Center,"1349 K-156 Hwy, Larned",Larned,4.40000000000,32,38.18820460000,-99.14174080000,"tourist_attraction, museum, library, point_of_interest, establishment","There is something for everyone here.  After the initial museum, don't forget to explore the outdoor exhibits.  Very informative window to the past."
Historic Lecompton,"640 E Woodson Ave, Lecompton",Lecompton,4.70000000000,132,39.04459030000,-95.39210850000,"museum, tourist_attraction, point_of_interest, establishment",This museum is definitely worth your time for a nostalgic trip to the past. From the beautiful and historic Christmas tree displays to all of the artifacts from the wars and time gone past. This museum is a real gem.
McLouth Granite Boulder,"246-298 S Granite St, McLouth",McLouth,4.60000000000,14,39.19612960000,-95.20603780000,"tourist_attraction, point_of_interest, establishment",It was a lot more impressive 20 years ago before all the layers of pavement layers built up.
Historic Ritchie House,"1116 SE Madison St, Topeka",Topeka,4.30000000000,47,39.04274080000,-95.67197080000,"tourist_attraction, point_of_interest, establishment",Impromptu stop at the Ritchie House and glad we did. It is much less about the actual house and more of the John Ritchie history. Had an hour long lesson from the tour guide with a slideshow providing a deep dive into the many aspects of reform Ritchie a
Old Prairie Town at Ward-Meade Historic Site and Botanical Garden,"124 NW Fillmore St, Topeka",Topeka,4.60000000000,464,39.06346850000,-95.68330760000,"tourist_attraction, museum, park, point_of_interest, establishment","What a lovely little place to walk through a touch of history. Being able to get close to architecture from such a long time ago.

I went during a time when they didn't have the buildings open to walk through them. And there was practically no one there."
Old School House,"10967 Wilmington Rd, Harveyville",Harveyville,5.00000000000,1,38.74487220000,-95.96439150000,"point_of_interest, establishment",Down the road less traveled now but it has a lot of history about the Santa Fe Trail.
Onaga Historical Society,"310 E 2nd St, Onaga",Onaga,4.90000000000,7,39.48898270000,-96.16599090000,"museum, tourist_attraction, point_of_interest, establishment","Wonderful displays of local history, including a full-sized caboose, a one-room schoolhouse, and a settler's cabin. Marvelous way to spend an afternoon."
Constitution Hall State Historic Site,"319 Elmore St, Lecompton",Lecompton,4.60000000000,107,39.04540910000,-95.39473220000,"museum, tourist_attraction, point_of_interest, establishment",One of the best tours I've ever had. The period-costumed docent gave an inspiring 15 minute chat about the events that happened in Lecompton and its effect on the 1860 election and the history of the United States. The first floor has some well-designed
Wamego Historical Museum,"406 4th St, Wamego",Wamego,4.70000000000,30,39.20212950000,-96.30043040000,"museum, tourist_attraction, point_of_interest, establishment","The staff was so friendly and told us a lot about the items in the main room.  One of the volunteers opened all of the display building on site so we could see them (school house, store, cabin, etc)."
Memorial Carillon and Campanile,"Memorial Dr, Lawrence",Lawrence,4.80000000000,77,38.96004180000,-95.24693520000,"point_of_interest, establishment","Our kids and Our Money BELONG here! Best Decision ever made
go KU ?á????"
Native Stone Scenic Byway Historical Marker,Alma,Alma,4.80000000000,19,38.90733330000,-96.27991330000,"point_of_interest, establishment",Beautiful Kansas. Mind-boggling stone fencing. Rolling hills and winding roads.
Old Jefferson Town,"703 Walnut St, Oskaloosa",Oskaloosa,4.50000000000,10,39.21361420000,-95.30957440000,"tourist_attraction, museum, point_of_interest, establishment","Worth-the-drive destination.    Adults will love the beautifully-simple landscaping with the native grasses, split-rail fences and the views of prairie, lake and sky.   Kids could play forever in the old town setting.  Jefferson County saved a bunch of h"
Shawnee County Historical Society,"1118 SE Madison St, Topeka",Topeka,4.70000000000,3,39.04260680000,-95.67216910000,"museum, tourist_attraction, point_of_interest, establishment",Bob did a great job in teaching us. He?ÇÖs very knowledgeable.
Ward-Meade House,"3878+9V, Topeka",Topeka,4.50000000000,2,39.06341960000,-95.68266660000,"point_of_interest, establishment",Just beautiful and free.
Fort Titus,"640 E Woodson Ave, Lecompton",Lecompton,5.00000000000,2,39.04431600000,-95.39133060000,"point_of_interest, establishment",Nice little park detailing the history of the fort.
Dietrich Cabin,"City Park, Ottawa",Ottawa,4.30000000000,15,38.61060640000,-95.26795110000,"tourist_attraction, museum, point_of_interest, establishment",Visited a few months ago and only saw the outside. Visited today for the open house and had a wonderful time. Becky the guide was very knowledgeable and made this visit wonderful. She made my husband interested in the history and he kept wanting to know
Historic Ottawa Trail Bridge (West),"JP95+V3, Ottawa",Ottawa,5.00000000000,1,38.61969540000,-95.29228340000,"point_of_interest, establishment","I was born and raised in Ottawa, Kansas and ever sing I was a kid I always hung out with my friends down at the Ottawa second Steeet Dam. The Dam itself isn?ÇÖt directly connected to this bridge but you can go through the woods like we used to do..

Or j"
Wakarusa River Valley Heritage Museum,"716 N 1190 Rd, Lawrence",Lawrence,4.50000000000,31,38.90952410000,-95.36996870000,"tourist_attraction, museum, point_of_interest, establishment",Excellent history about the small communities in the area.
Jefferson County Historical Society,"703 Walnut St, Oskaloosa",Oskaloosa,4.40000000000,9,39.21361420000,-95.30957440000,"museum, tourist_attraction, library, point_of_interest, establishment","For a small few building old west town it is simply AMAZING. The caretakers have put so much amazing museum worthy antiques into each building its worth coming to see.
Please find time to go see it if you are in the area!"
The vieux Crossing and the Miltary road,"19466-19886 Oregon Trail Rd, Wamego",Wamego,3.00000000000,1,39.25649260000,-96.25074830000,"point_of_interest, establishment","Not quite sure what to make of this place, since there is barely anything here at all. There are two interesting historical markers describing the crossing and the military road, plus a pavilion over a single picnic table. Barely enough parking for a cou"
"The Lawrence sign, Lawrence, KS","Riverfront at, N 3rd St, Lawrence",Lawrence,5.00000000000,3,38.98721850000,-95.23337270000,"point_of_interest, establishment","If you're a Supernatural fan, you definitely want to stop by!
Jensen Ackles took a picture there a few years before the end of the show ?á???î
It looks smaller on picture than it is in real life though, if you're trying to climb on it, it is really narro"
Frank J. and Harvey J. Ablah House,"102 N Pinecrest St, Wichita",Wichita,5.00000000000,3,37.68668130000,-97.27562850000,"point_of_interest, establishment",Good location in downtown area. Fun decor in a historic house. This Airbnb is a a great value.
Harvey County Historical Society,"203 N Main St, Newton",Newton,4.80000000000,16,38.04420920000,-97.34555600000,"museum, point_of_interest, establishment",I have so much Respect for the Harvey County Historical Society.  We as a community of Harvey County are blessed to have them. We have no future without reminders of our past.  I'm very grateful to have been a part of the reenactment!
Wichita-Sedgwick County Historical Museum,"204 S Main St, Wichita",Wichita,4.70000000000,241,37.68473020000,-97.33786980000,"museum, tourist_attraction, art_gallery, park, store, point_of_interest, establishment","Well- worth one's time!  This gem of a local museum dedicated to the history of the Wichita and its environs in Sedgwick County is well worth the effort to explore.  The volunteer staff is friendly, intelligent, and helpful, the museum store is ideal wit"
Delano Clock Tower,Wichita,Wichita,4.50000000000,22,37.68403490000,-97.34695900000,"point_of_interest, establishment","Ok, I'm not sure why I am being hit up to rate the clock tower at the Douglas roundabout, but ok, here goes... It's a clock, it's always had the right time on it on my way by, it's nice looking and definitely compliments the area in my humble opinion. I"
Chisholm Trail Marker,"199 McLean Blvd, Wichita",Wichita,4.70000000000,12,37.68546890000,-97.34463800000,"point_of_interest, establishment",Too cool! Fairly non-descript marker erected in 1941 that celebrates the Chisolm Trail and all the beef and goods that flowed towards the west.
Towanda Kansas Historical Marker,"Q288+3G, Towanda",Towanda,4.20000000000,10,37.76515400000,-96.98370780000,"point_of_interest, establishment","No TP men?ÇÖs room in none of the 9 stalls. Also, toilet  seats loose slide all over the place. Also, they have not clean the inside of the stall or door walls and what looks like a year worth of unfortunately spittle. They need to take a garden hose and"
Greenwood County Historical Society,"120 W 4th St, Eureka",Eureka,5.00000000000,2,37.82239620000,-96.29519360000,"museum, tourist_attraction, point_of_interest, establishment",Family members and I visited  this museum recently for the first time.  We were particularly interested in the Teterville oilfield area where my parents and sister lived.  The three volunteers who stayed late to help us were amazing representatives of bo
Teter Rock,"2555 300th, Eureka",Eureka,4.80000000000,173,38.02956270000,-96.42356370000,"point_of_interest, establishment",Really enjoyed visiting Teeter Rock. The road to it is a long dusty country gravel road but is an enjoyable ride. The pathway up to the top of the hill where the rock is placed is long ( close to a mile) but my small 4x2 truck made it up effortlessly. I
Historic Chisholm Trail Mulberry Tree Marker,"1211-1347 W Maple St, Wichita",Wichita,4.30000000000,7,37.68033380000,-97.35569310000,"point_of_interest, establishment","Very small plaque, hardly noticeable while driving to find it."
Mulvane Historical Museum,"300 W Main St, Mulvane",Mulvane,4.70000000000,43,37.47378940000,-97.24624310000,"tourist_attraction, museum, point_of_interest, establishment","This place is great and definitely worth a stop. There are so many wonderful treasures in this museum. The staff is very friendly, and we loved meeting Autumn. She was so nice and a sweetheart.
The caboose was really cool to look around and see inside. T"
Old Town Information,"151 N Rock Island Ave, Wichita",Wichita,4.50000000000,6,37.68768910000,-97.32844990000,"point_of_interest, establishment",I love old town. Its comfortable and easy to walk from shop to shop.
Historic Frisco Railroad Bridge,"M98V+33, Keighley",Keighley,5.00000000000,2,37.66521290000,-96.60736460000,"point_of_interest, establishment","Very cool old railroad bridge, wish there was no graffiti ! It's in sketchy area!"
Rose Hill Historical Society,"106 S Main St, Rose Hill",Rose Hill,4.00000000000,4,37.55896450000,-97.13359780000,"museum, point_of_interest, establishment",
Stewart Creek Bridge - 1904,"51st Rd, Udall",Udall,4.70000000000,7,37.38510100000,-97.06062300000,"point_of_interest, establishment",Lovely little bridge. Looks like a decent spot for river fishing.
Augusta Historical Museum,"303 State St, Augusta",Augusta,4.80000000000,33,37.67392150000,-96.97919170000,"museum, tourist_attraction, point_of_interest, establishment","Absolutely fantastic. Really neat information, great staff!

My family visited for the annual tea party and it was exquisite!! I would have paid 2x the price for the tickets for an extra 30 minutes.   ?á???ú so my only complaint about that event was that"
Center of Wichita,"100 E Douglas Ave, Wichita",Wichita,5.00000000000,2,37.68600190000,-97.33817790000,"point_of_interest, establishment",Wichita Toy Run
Old Mill Plaza,"301 N Main St, Newton",Newton,4.80000000000,13,38.04526830000,-97.34526380000,"point_of_interest, establishment","I recently dined here and was thoroughly impressed with the culinary experience. The shrimp was perfectly cooked and seasoned, offering a delightful burst of flavor with each bite. The truffle mac and cheese was a true highlight, rich and creamy with the"
Derby Historical Museum,"710 E Market St, Derby",Derby,4.80000000000,16,37.54464540000,-97.26287570000,"tourist_attraction, museum, point_of_interest, establishment",This is a fabulous museum! We were amazed at how much was in here! It's definitely one we will be going back to! The people that work there are wonderful and very knowledgeable! Such a great place!
Old Whitewater Jail,Whitewater,Whitewater,5.00000000000,3,37.96320030000,-97.15026930000,"point_of_interest, establishment","An old, but well maintained calaboose."
Valley Center Historical Museum,"112 N Meridian Ave, Valley Center",Valley Center,5.00000000000,1,37.83285090000,-97.37181370000,"museum, point_of_interest, establishment",
Waconda Springs Historical Marker,Cawker City,Cawker City,4.50000000000,11,39.52120410000,-98.38459380000,"point_of_interest, establishment",Big enough for a motorhome towing. Easy access.
Meades Ranch Triangulation Station Historical Marker,"W 80th Dr, Osborne",Osborne,4.60000000000,11,39.45242770000,-98.69355130000,"point_of_interest, establishment",Really nice looking Park. The facility have picnic tables covered and uncovered. There was running water in the park. Appears to have no restrooms.
Historic Lebanon City Jail,Lebanon,Lebanon,5.00000000000,2,39.80870590000,-98.55560050000,"point_of_interest, establishment",Nice little historic town
Walronds Stockade,Bethany,Bethany,5.00000000000,1,39.54695300000,-98.69239970000,"point_of_interest, establishment","Cool landmark stop!

WALRONDS STOCKADE
1870
400 YDS. EAST OF THIS
MARKER
STOOD THE ONLY
COMPLETED STOCKADE IN OSBORNE COUNTY
ERECTED 1938

Walrond?ÇÖs Stockade (also called Well?ÇÖs Stockade) ?Çô April 1870

On April 29, 1870, A. B. and D. R. Crosby, Zac"
Solomon Valley/Highway Portis Historical Marker,"507 Market St, Portis",Portis,4.50000000000,2,39.56117940000,-98.69172080000,"point_of_interest, establishment",Nice historical tidbit.
Cloud County Historical Museum,"635 Broadway St, Concordia",Concordia,4.90000000000,32,39.57067540000,-97.65884630000,"tourist_attraction, museum, point_of_interest, establishment",This is really an impressive museum.  You can tell that the efforts of many citizen volunteers went into making this happen.  That is very much to be respected.  It provides a cross-section of the unique way life in the area past and present.
Mitchell County Historical Society Museum,"1915 N Independence Ave, Beloit",Beloit,4.80000000000,6,39.47833760000,-98.11754490000,"museum, tourist_attraction, point_of_interest, establishment",It has moved and has not been updated in Google Maps
The Geographic Center of the United States,Lebanon,Lebanon,4.70000000000,755,39.82834590000,-98.57947970000,"tourist_attraction, point_of_interest, establishment","Visiting the Geographical Center of the United States is a unique and enjoyable experience. Though it's a small area with not much around, the charm lies in its simplicity. There's a quaint chapel you can explore, and the stone features and flags make it"
The Geographic Center -Kansas Historical Marker,"QCMJ+RW, Lebanon",Lebanon,5.00000000000,9,39.78455630000,-98.56767730000,"tourist_attraction, point_of_interest, establishment",We stopped by because we saw a sign for it. We visited during the ?Ç£off-season?Ç¥. The chapel was open and we were able to write a note. We took pictures and then left. It was a beautiful spring morning. I'm not sure if you need tickets other times of t
Republic County Historical Museum,"615 28th St, Belleville",Belleville,4.70000000000,6,39.81301970000,-97.63537370000,"museum, tourist_attraction, point_of_interest, establishment","Very well done  a lot of things to see.
Very low admission$ 3.00 for  adults
I ENJOY  the  naive stone smoke house.
A lot of things did not seem old to me at first. Then I got my smartphone out an did  the math  and found out I am a babyboumer
Thanks for"
Jewell County Historical Msm,"118 N Commercial St, Mankato",Mankato,4.80000000000,8,39.78643570000,-98.20976980000,"museum, point_of_interest, establishment","I stopped in to do some genealogy research, and Deb was a great help!  Sadly I didn?ÇÖt have time to explore the museum itself, but it looked like there was lots a great things to see.  I love these small town museums, they are always full of interesting"
Missouri-Pacific Railroad Depot,"GF34+2J7, Downs",Downs,5.00000000000,2,39.50259590000,-98.54345590000,"point_of_interest, establishment","I loved all they had inside this depot. You could spend an hour just looking around and learning about how things were in the past in this town. For being a town under a 1,000 people this place has a heart of gold with a small town feel but a huge open a"
Zebulon Pike Monument,Delphos,Delphos,5.00000000000,12,39.26675870000,-97.85122200000,"point_of_interest, establishment",WOW! Such a peaceful place with outstanding views. One of the cliffs is FULL of fossils. A truly great place to go for a learning experience. Also an amazing chance to witness some of the natural beauty of Kansas
Waconda Springs Historical Marker,Cawker City,Cawker City,4.50000000000,11,39.52120410000,-98.38459380000,"point_of_interest, establishment",Big enough for a motorhome towing. Easy access.
Meades Ranch Triangulation Station Historical Marker,"W 80th Dr, Osborne",Osborne,4.60000000000,11,39.45242770000,-98.69355130000,"point_of_interest, establishment",Really nice looking Park. The facility have picnic tables covered and uncovered. There was running water in the park. Appears to have no restrooms.
Historic Lebanon City Jail,Lebanon,Lebanon,5.00000000000,2,39.80870590000,-98.55560050000,"point_of_interest, establishment",Nice little historic town
Walronds Stockade,Bethany,Bethany,5.00000000000,1,39.54695300000,-98.69239970000,"point_of_interest, establishment","Cool landmark stop!

WALRONDS STOCKADE
1870
400 YDS. EAST OF THIS
MARKER
STOOD THE ONLY
COMPLETED STOCKADE IN OSBORNE COUNTY
ERECTED 1938

Walrond?ÇÖs Stockade (also called Well?ÇÖs Stockade) ?Çô April 1870

On April 29, 1870, A. B. and D. R. Crosby, Zac"
South Fork Spillman Creek Double Arch Bridge,"KS-181, Sylvan Grove",Sylvan Grove,4.60000000000,14,39.14066470000,-98.39664330000,"point_of_interest, establishment","Cool, early century all local rock double arch bridge. Closed to traffic. Safe off-road parking on the north side.  Picnic gabezo and several historic information signs. Free."
Solomon Valley/Highway Portis Historical Marker,"507 Market St, Portis",Portis,4.50000000000,2,39.56117940000,-98.69172080000,"point_of_interest, establishment",Nice historical tidbit.
Cloud County Historical Museum,"635 Broadway St, Concordia",Concordia,4.90000000000,32,39.57067540000,-97.65884630000,"tourist_attraction, museum, point_of_interest, establishment",This is really an impressive museum.  You can tell that the efforts of many citizen volunteers went into making this happen.  That is very much to be respected.  It provides a cross-section of the unique way life in the area past and present.
Mitchell County Historical Society Museum,"1915 N Independence Ave, Beloit",Beloit,4.80000000000,6,39.47833760000,-98.11754490000,"museum, tourist_attraction, point_of_interest, establishment",It has moved and has not been updated in Google Maps
Geodetic Center of North America,Tipton,Tipton,3.00000000000,8,39.22408700000,-98.54215200000,"tourist_attraction, point_of_interest, establishment",A VERY IMPORTANT PIECE OF ALL SOCIETY IS A BRONZE PLATE MARKS THE MOST IMPORTANT SPOT ON THIS CONTINENT TO SURVEYORS AND MAP MAKERS. ENGRAVED IN THE BRONZE IS A CROSS-MARK AND ON THE TINY POINT WHERE THE LINES CROSS DEPEND THE SURVEYS OF A SIXTH OF THE W
The Geographic Center of the United States,Lebanon,Lebanon,4.70000000000,755,39.82834590000,-98.57947970000,"tourist_attraction, point_of_interest, establishment","Visiting the Geographical Center of the United States is a unique and enjoyable experience. Though it's a small area with not much around, the charm lies in its simplicity. There's a quaint chapel you can explore, and the stone features and flags make it"
Bohemian Hall,Glasco,Glasco,4.70000000000,7,39.26306390000,-97.91115850000,"point_of_interest, establishment","It's not a restaurant. It's a Hall in the country with very little around. It's a great place, but there's no air conditioning."
The Geographic Center -Kansas Historical Marker,"QCMJ+RW, Lebanon",Lebanon,5.00000000000,9,39.78455630000,-98.56767730000,"tourist_attraction, point_of_interest, establishment",We stopped by because we saw a sign for it. We visited during the ?Ç£off-season?Ç¥. The chapel was open and we were able to write a note. We took pictures and then left. It was a beautiful spring morning. I'm not sure if you need tickets other times of t
Lincoln County Kansas Historical Museum,"216 W Lincoln Ave, Lincoln",Lincoln,5.00000000000,20,39.04039990000,-98.15022550000,"museum, point_of_interest, establishment","Entry is by donation: make sure to put some change in their bin and buy some things in the gift shop area.

They have SO MUCH STUFF. I wish they had the budget to make the displays some of these items deserve.
We recently bought a historic home in the ar"
Republic County Historical Museum,"615 28th St, Belleville",Belleville,4.70000000000,6,39.81301970000,-97.63537370000,"museum, tourist_attraction, point_of_interest, establishment","Very well done  a lot of things to see.
Very low admission$ 3.00 for  adults
I ENJOY  the  naive stone smoke house.
A lot of things did not seem old to me at first. Then I got my smartphone out an did  the math  and found out I am a babyboumer
Thanks for"
Jewell County Historical Msm,"118 N Commercial St, Mankato",Mankato,4.80000000000,8,39.78643570000,-98.20976980000,"museum, point_of_interest, establishment","I stopped in to do some genealogy research, and Deb was a great help!  Sadly I didn?ÇÖt have time to explore the museum itself, but it looked like there was lots a great things to see.  I love these small town museums, they are always full of interesting"
Missouri-Pacific Railroad Depot,"GF34+2J7, Downs",Downs,5.00000000000,2,39.50259590000,-98.54345590000,"point_of_interest, establishment","I loved all they had inside this depot. You could spend an hour just looking around and learning about how things were in the past in this town. For being a town under a 1,000 people this place has a heart of gold with a small town feel but a huge open a"
Grace Bedell Billings Monument,Delphos,Delphos,5.00000000000,1,39.27370500000,-97.76642520000,"point_of_interest, establishment",
Rolling Hills Missile Silo,"1441 260th Rd, Westfall",Westfall,3.70000000000,3,39.06783240000,-98.01570510000,"point_of_interest, establishment",Excellent tour! My mom and I enjoyed our visit.
Florence Deeble Rock Garden,"126 S Fairview Ave, Lucas",Lucas,5.00000000000,3,39.05852020000,-98.53648050000,"point_of_interest, establishment",Able to see the outside and inside with the tour from the grassroots art center- I?ÇÖm so glad it?ÇÖs being looked after!
Battle of Punished Woman's Fork National Historic Site,"67871, Scott City",Scott City,4.80000000000,73,38.64355380000,-100.92794050000,"tourist_attraction, point_of_interest, establishment","This was maybe the highlight of our trip. We came to the area for Little Jerusalem and were extremely disappointed due to what we were expecting. Since our expectations were already demolished, this place was such a pleasant surprise. The trails were wel"
Little Pyramids,"Elk, Oakley",Oakley,4.20000000000,18,38.75666830000,-100.94867030000,"point_of_interest, establishment",These formations look amazing during the golden hour in the morning. The birds nesting on the formations are super active. Great little pull over on the way to the badlands
Kansas Historical Marker Beersheba,"State Route 156 &, KS-23, Garfield Township",Garfield Township,5.00000000000,1,38.05936500000,-100.46176250000,"point_of_interest, establishment",
Western Vista Historic Byway,"P4PJ+7F, Elkader",Elkader,4.00000000000,1,38.73565800000,-100.86885040000,"point_of_interest, establishment",
Lane County Historical Museum,"333 N Main St, Dighton",Dighton,4.30000000000,16,38.48498490000,-100.46712220000,"museum, tourist_attraction, point_of_interest, establishment",Cool place to find so many treasures and information about the area. The ladies there are so willing to share information. We will go again!
Scott County Veteran Memorial,"415 E 5th St, Scott City",Scott City,5.00000000000,3,38.48216350000,-100.90216060000,"point_of_interest, establishment",A nice memorial that is well done and touching. Lots of community support shows here.
Butterfield Overland Despatch Trail Marker,Grinnell,Grinnell,5.00000000000,2,38.78906780000,-100.76293120000,"point_of_interest, establishment","in the 1800s the Monument Rocks served as a landmark on the way to Denver, before roads, so this marker is for the Smokey Hill Trail for gold seekers in wagons on their way to Denver."
El Cuartelejo,Scott City,Scott City,4.50000000000,4,38.67682930000,-100.91489250000,"point_of_interest, establishment","This is a fascinating bit of history, connected with Native and Spanish interactions in and around Santa Fe, New Mexico, from well before the Revolutionary War. The state park itself also has some really nice hiking/biking/horse trails and lots of campin"
Museum of the Great Plains,"401 S 4th St, Leoti",Leoti,4.90000000000,14,38.48275970000,-101.35817450000,"museum, point_of_interest, establishment","Such a great museum, so many rooms and displays are set up very well. A lot of work went into each area. There's a basement too!"
Monument Rocks,Oakley,Oakley,4.80000000000,310,38.79548260000,-100.76411580000,"tourist_attraction, point_of_interest, establishment","This place was pretty awesome.

We did a Midwest road trip and was determined to see one 'tourist attraction' in each state we visited.

Going through West Kansas, there wasn't much to choose from.  My husband was watching one of his 'nature shows', and"
Butterfield Trail Museum,"515 Hilts Ave, Russell Springs",Russell Springs,4.70000000000,14,38.91235970000,-101.18042070000,"museum, point_of_interest, establishment",Excellent collection of history for the area. Gorgeous old courthouse! Well worth the stop!
Butterfield Overland Trail Marker,Winona,Winona,2.00000000000,2,38.79958290000,-100.85491580000,"point_of_interest, establishment",Historic
El Quartelejo Museum,"902 W 5th St, Scott City",Scott City,4.80000000000,67,38.48278570000,-100.91825030000,"museum, tourist_attraction, art_gallery, store, point_of_interest, establishment","We showed up after hours from a long way away, and the museum members were extremely gracious in keeping their doors open. A tremendous place to learn about Pueblan history that was surprising to find in this part of the country."
DeGeer Corner,"501 1/2 Main St, Scott City",Scott City,0.00000000000,0,38.48192440000,-100.90708900000,"point_of_interest, establishment",No description available
Steele House Museum,Scott City,Scott City,0.00000000000,0,38.67332260000,-100.91858890000,"museum, point_of_interest, establishment",No description available
Keystone Gallery,"N 38 44.578 W100 52.116, Scott City",Scott City,4.70000000000,130,38.74325860000,-100.86892580000,"museum, art_gallery, store, point_of_interest, establishment","Fun place to stop. Interesting fossils, history, nice people. Lovely gift shop. We loved the painted 1948 Suburban, and we were grateful for their clean little outhouse after we'd driven 90 minutes and spent another hour at Monument Rocks. Recommend stop"
Historic Lake Scott State Park,"101 W Scott Lake Dr, Scott City",Scott City,4.50000000000,382,38.68532560000,-100.92521660000,"tourist_attraction, park, point_of_interest, establishment","We are staying in the Circle Drive Campground with electricity and water. Dump site available down the road.

Two shower/bathrooms are available. One with a separate women?ÇÖs and men?ÇÖs. I personally like the unisex facility as you have your own space"
Old Texaco Gas Station,"607 W 5th St, Scott City",Scott City,3.00000000000,2,38.48220330000,-100.91417520000,"point_of_interest, establishment","saw the very rude review of the indian guy who clearly hasnt been here (neither have I), and felt the need to counter balance it. Im sure this is a lovely place!"
Monument Rocks Natural Landmark,Scott City,Scott City,4.80000000000,291,38.79415800000,-100.76312910000,"point_of_interest, establishment",Absolutely worth the trip! Do it! Good amount of gravel road driving but nothing that can?ÇÖt be tackled in a sedan or mini van. One of the coolest things I?ÇÖve seen in Kansas! Highly recommend! I recommend bringing water and snacks!
Bellwether Barn,"10411 KS-95, Scott City",Scott City,4.30000000000,36,38.63088980000,-100.91406250000,"point_of_interest, establishment","We attended a wedding in August. Temperature was in the high 90s, and typical of Kansas, quite windy. The ceremony was outside, so we sat for longer than an hour in the hot sun, and dealing with wind. During the meal, we spent more effort fighting flies"
Haskell County Historical,"Fairgrounds St, Sublette",Sublette,4.90000000000,14,37.47826200000,-100.83648580000,"museum, tourist_attraction, point_of_interest, establishment",Wow so much stuff from the past this place was surreal. Really made me stop and think and the kids absolutely loved it too.
Kansas Welcome Sign,Liberal,Liberal,5.00000000000,1,36.99882460000,-100.89169320000,"point_of_interest, establishment","It is always nice to find these types of signs. They give us a specific reference regarding the change of status, in order to confirm and/or adjust the itinerary/route under management."
Historic Adobe Museum,"300 E Oklahoma Ave, Ulysses",Ulysses,4.80000000000,31,37.57706520000,-101.35522320000,"tourist_attraction, museum, point_of_interest, establishment",A sudden change in weather forced us to cancel our distance travel plans so decided to make a short trip to visit this museum since we already had day together planned. Was well worth the 30 minute drive. An excellent museum that showcases the changes in
Dorothy's House and the Land of Oz,"567 E Cedar St, Liberal",Liberal,4.30000000000,1016,37.03454350000,-100.91059680000,"museum, tourist_attraction, point_of_interest, establishment","This was a cute place. I didn't do the tour, I just viewed the museum and bought souvenirs from the gift shop. The cashier was very kind and we enjoyed a chat while I shopped. Definitely worth stopping in! I included pics from the entrance."
Stanton County Museum,"104 E Highland Ave, Johnson City",Johnson City,4.90000000000,15,37.56333030000,-101.74968360000,"tourist_attraction, museum, point_of_interest, establishment","A small museum. Has lots of local history. It's not like a big city museum but I really enjoyed it!!! I love the local history and pics...etc. Kind of takes you back to another time! The girl there, attendant, was very nice! There was not a fee to get in"
Randall Girl Scout Cabin,"121 W 11th St, Liberal",Liberal,5.00000000000,1,37.05088330000,-100.92530800000,"point_of_interest, establishment","We went to get dinner, the food was delicious and we were eating right away ?á???ï after placing our order. Flautas ahogadas,churro, and agua de horchata were my order. Highly recommend ?á???î"
Santa Fe Trail Historical Marker,"69H3+GC, Richfield",Richfield,0.00000000000,0,37.22880840000,-101.64643680000,"tourist_attraction, point_of_interest, establishment",No description available
former AT&SF Train Depot,"408 E 10th St, Hugoton",Hugoton,0.00000000000,0,37.17203660000,-101.34201970000,"point_of_interest, establishment",No description available
Grant County Museum,"300 E Oklahoma Ave, Ulysses",Ulysses,4.80000000000,6,37.57694260000,-101.35521740000,"museum, tourist_attraction, point_of_interest, establishment","The people here know their history. I've seen buses from other towns taking their kids through the museum. It's a great experience for all ages. Well worth your time to stop in and take a look.

I personally was interested in the arrowhead and sharks tee"
